sentence,ents_old,ents,entity
"It was a very tempting offer, though 
how they would be able to keep their mission secret 
from Lupin if he were with them all the time he could 
not imagine.",['Lupin'],['Lupin'],['Remus Lupin']
"Hermione, however, looked puzzled.",['Hermione'],['Hermione'],['Hermione Granger']
“But what about Tonks?” she asked.,['Tonks'],['Tonks'],['Nymphadora Tonks']
“What about her?” said Lupin.,['Lupin'],['Lupin'],['Remus Lupin']
"“Well,” said Hermione, frowning, “you’re married!",['Hermione'],['Hermione'],['Hermione Granger']
"How 
does she feel about you going away with us?” 

“Tonks will be perfectly safe,” said Lupin.","['Tonks', 'Lupin']","['Tonks', 'Lupin']","['Nymphadora Tonks', 'Remus Lupin']"
"“She’ll be at 
her parents’ house.” 

There was something strange in Lupin’s tone; it was 
almost cold.",['Lupin'],['Lupin'],['Remus Lupin']
"There was also something odd in the idea 
of Tonks remaining hidden at her parents’ house; she 
was, after all, a member of the Order and, as far as 
Harry knew, was likely to want to be in the thick of 
the action.","['Tonks', 'Order', 'Harry']","['Tonks', 'Order', 'Harry']","['Nymphadora Tonks', 'Harry Potter']"
"“Remus,” said Hermione tentatively, “is everything all 
right .","['Remus', 'Hermione']","['Remus', 'Hermione']","['Remus Lupin', 'Hermione Granger']"
.,[],[],[]
.,[],[],[]
you know .,[],[],[]
.,[],[],[]
.,[],[],[]
"between you and — ” 

“Everything is fine, thank you,” said Lupin pointedly.",['Lupin'],['Lupin'],['Remus Lupin']
Hermione turned pink.,['Hermione'],['Hermione'],['Hermione Granger']
"There was another pause, an 
awkward and embarrassed one, and then Lupin said, 
with an air of forcing himself to admit something 
unpleasant, “Tonks is going to have a baby.” 

“Oh, how wonderful!” squealed Hermione.","['Lupin', 'Hermione']","['Lupin', 'Hermione']","['Remus Lupin', 'Hermione Granger']"
“Excellent!” said Ron enthusiastically.,['Ron'],['Ron'],['Ron Weasley']
"“Congratulations,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"Lupin gave an artificial smile that was more like a 
grimace, then said, “So ... do you accept my offer?",['Lupin'],['Lupin'],['Remus Lupin']
Will three become four?,[],[],[]
"I cannot believe that 
Dumbledore would have disapproved, he appointed 
me your Defense Against the Dark Arts teacher, after 
all.","['Dumbledore', 'Dark Arts']","['Dumbledore', 'Dark Arts']",['Albus Dumbledore']
"And I must tell you that I believe that we are 
facing magic many of us have never encountered or 
imagined.” 

Ron and Hermione both looked at Harry.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“Just — just to be clear,” he said.",[],[],[]
"“You want to leave 
Tonks at her parents’ house and come away with us?” 

“She’ll be perfectly safe there, they’ll look after her,” 
said Lupin.","['Tonks', 'Lupin']","['Tonks', 'Lupin']","['Nymphadora Tonks', 'Remus Lupin']"
"He spoke with a finality bordering on 
indifference.",[],[],[]
"“Harry, I’m sure James would have 
wanted me to stick with you.” 

“Well,” said Harry slowly, “I’m not.","['Harry', 'James']","['Harry', 'James']","['Harry Potter', 'James Potter']"
"I’m pretty sure my 
father would have wanted to know why you aren’t 
sticking with your own kid, actually.” 

Lupin’s face drained of color.",['Lupin'],['Lupin'],['Remus Lupin']
"The temperature in the 
kitchen might have dropped ten degrees.",[],[],[]
"Ron stared 
around the room as though he had been bidden to 
memorize it, while Hermione ’s eyes swiveled 
backward and forward from Harry to Lupin.","['Ron', 'Hermione', 'Harry', 'Lupin']","['Ron', 'Hermione', 'Harry', 'Lupin']","['Ron Weasley', 'Hermione Granger', 'Harry Potter', 'Remus Lupin']"
"“You don’t understand,” said Lupin at last.",['Lupin'],['Lupin'],['Remus Lupin']
"“Explain, then,” said Harry.","['Explain', 'Harry']","['Explain', 'Harry']",['Harry Potter']
Lupin swallowed.,['Lupin'],['Lupin'],['Remus Lupin']
“I — I made a grave mistake in marrying Tonks.,['Tonks'],['Tonks'],['Nymphadora Tonks']
"I did 
it against my better judgment and I have regretted it 
very much ever since.” 







“I see,” said Harry, “so you’re just going to dump her 
and the kid and run off with us?” 

Lupin sprang to his feet: His chair toppled over 
backward, and he glared at them so fiercely that 
Harry saw, for the first time ever, the shadow of the 
wolf upon his human face.","['Harry', 'Lupin']","['Harry', 'Lupin']","['Harry Potter', 'Remus Lupin']"
"“Don’t you understand what I’ve done to my wife and 
my unborn child?",['Don'],['Don'],[]
"I should never have married her, 
I’ve made her an outcast!” 

Lupin kicked aside the chair he had overturned.",['Lupin'],['Lupin'],['Remus Lupin']
"“You have only ever seen me amongst the Order, or 
under Dumbledore’s protection at Hogwarts!","['Order', 'Dumbledore', 'Hogwarts']","['Order', 'Dumbledore', 'Hogwarts']",['Albus Dumbledore']
"You 
don’t know how most of the Wizarding world sees 
creatures like me!",[],[],[]
"When they know of my affliction, 
they can barely talk to me!",[],[],[]
"Don’t you see what I’ve 
done?",['Don'],['Don'],[]
"Even her own family is disgusted by our 
marriage, what parents want their only daughter to 
marry a werewolf?",[],[],[]
"And the child — the child — ” 

Lupin actually seized handfuls of his own hair; he 
looked quite deranged.",[],[],[]
“My kind don’t usually breed!,[],[],[]
"It will be like me, I am 
convinced of it — how can I forgive myself, when I 
knowingly risked passing on my own condition to an 
innocent child?",[],[],[]
"And if, by some miracle, it is not like 
me, then it will be better off, a hundred times so, 
without a father of whom it must always be 
ashamed!” 

“Remus!” whispered Hermione, tears in her eyes.",['Hermione'],['Hermione'],['Hermione Granger']
"“Don’t say that — how could any child be ashamed of 
you?” 







“Oh, I don’t know, Hermione,” said Harry.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“I’d be 
pretty ashamed of him.” 

Harry did not know where his rage was coming from, 
but it had propelled him to his feet too.",['Harry'],['Harry'],['Harry Potter']
"Lupin looked 
as though Harry had hit him.","['Lupin', 'Harry']","['Lupin', 'Harry']","['Remus Lupin', 'Harry Potter']"
"“If the new regime thinks Muggle-borns are bad,” 
Harry said, “what will they do to a half-werewolf 
whose father’s in the Order?",['Harry'],['Harry'],['Harry Potter']
"My father died trying to 
protect my mother and me, and you reckon he’d tell 
you to abandon your kid to go on an adventure with 
us?” 

“How — how dare you?” said Lupin.","['How', 'Lupin']","['How', 'Lupin']",['Remus Lupin']
"“This is not about 
a desire for — for danger or personal glory — how 
dare you suggest such a — ” 

“I think you’re feeling a bit of a daredevil,” Harry said.",['Harry'],['Harry'],['Harry Potter']
"“You fancy stepping into Sirius’s shoes — ” 

“Harry, no!” Hermione begged him, but he continued 
to glare into Lupin’s livid face.","['Sirius', 'Harry', 'Hermione', 'Lupin']","['Sirius', 'Harry', 'Hermione', 'Lupin']","['Sirius Black', 'Harry Potter', 'Hermione Granger', 'Remus Lupin']"
"“I’d never have believed this,” Harry said.",['Harry'],['Harry'],['Harry Potter']
"“The man 
who taught me to fight dementors — a coward.” 

Lupin drew his wand so fast that Harry had barely 
reached for his own; there was a loud bang and he 
felt himself flying backward as if punched; as he 
slammed into the kitchen wall and slid to the floor, he 
glimpsed the tail of Lupin’s cloak disappearing 
around the door.","['Lupin', 'Harry']","['Lupin', 'Harry']","['Remus Lupin', 'Harry Potter']"
"“Remus, Remus, come back!” Hermione cried, but 
Lupin did not respond.","['Remus', 'Remus Hermione', 'Lupin']","['Remus', 'Remus Hermione', 'Lupin']","['Remus Lupin', 'Remus Lupin']"
"A moment later they heard the 
front door slam.",[],[],[]
“Harry!” wailed Hermione.,"['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“How could you?” 





“It was easy,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"He stood up; he could feel a 
lump swelling where his head had hit the wall.",[],[],[]
"He 
was still so full of anger he was shaking.",[],[],[]
“Don’t look at me like that!” he snapped at Hermione.,"['Don', 'Hermione']","['Don', 'Hermione']",['Hermione Granger']
“Don’t you start on her!” snarled Ron.,"['Don', 'Ron']","['Don', 'Ron']",['Ron Weasley']
"“No — no — we mustn’t fight!” said Hermione, 
launching herself between them.","['No', 'Hermione']","['No', 'Hermione']",['Hermione Granger']
"“You shouldn’t have said that stuff to Lupin,” Ron 
told Harry.","['Lupin', 'Ron', 'Harry']","['Lupin', 'Ron', 'Harry']","['Remus Lupin', 'Ron Weasley', 'Harry Potter']"
"“He had it coming to him,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"Broken images 
were racing each other through his mind: Sirius 
falling through the veil; Dumbledore suspended, 
broken, in midair; a flash of green light and his 
mother’s voice, begging for mercy ... 

“Parents,” said Harry, “shouldn’t leave their kids 
unless — unless they’ve got to.” 

“Harry — ” said Hermione, stretching out a consoling 
hand, but he shrugged it off and walked away, his 
eyes on the fire Hermione had conjured.","['Broken', 'Sirius', 'Dumbledore', 'Parents', 'Harry', 'Harry Hermione', 'Hermione']","['Broken', 'Sirius', 'Dumbledore', 'Parents', 'Harry', 'Harry Hermione', 'Hermione']","['Sirius Black', 'Albus Dumbledore', 'Harry Potter', 'Hermione Granger']"
"He had once 
spoken to Lupin out of that fireplace, seeking 
reassurance about James, and Lupin had consoled 
him.","['James', 'Lupin']","['James', 'Lupin']","['James Potter', 'Remus Lupin']"
"Now Lupin’s tortured white face seemed to swim 
in the air before him.",['Lupin'],['Lupin'],['Remus Lupin']
"He felt a sickening surge of 
remorse.",[],[],[]
"Neither Ron nor Hermione spoke, but Harry 
felt sure that they were looking at each other behind 
his back, communicating silently.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"He turned around and caught them turning hurriedly 
away from each other.",[],[],[]
"“I know I shouldn’t have called him a coward.” 







“No, you shouldn’t,” said Ron at once.",['Ron'],['Ron'],['Ron Weasley']
"“But he’s acting like one.” 

“All the same ...” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“I know,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“But if it makes him go back to 
Tonks, it’ll be worth it, won’t it?” 

He could not keep the plea out of his voice.",['Tonks'],['Tonks'],['Nymphadora Tonks']
"Hermione 
looked sympathetic, Ron uncertain.","['Hermione', 'Ron']","['Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"Harry looked 
down at his feet, thinking of his father.",['Harry'],['Harry'],['Harry Potter']
"Would James 
have backed Harry in what he had said to Lupin, or 
would he have been angry at how his son had treated 
his old friend?","['James', 'Harry', 'Lupin']","['James', 'Harry', 'Lupin']","['James Potter', 'Harry Potter', 'Remus Lupin']"
"The silent kitchen seemed to hum with the shock of 
the recent scene and with Ron and Hermione ’s 
unspoken reproaches.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"The Daily Prophet Lupin had 
brought was still lying on the table, Harry’s own face 
staring up at the ceiling from the front page.","['Daily Prophet Lupin', 'Harry']","['Daily Prophet Lupin', 'Harry']",['Harry Potter']
"He 
walked over to it and sat down, opened the paper at 
random, and pretended to read.",[],[],[]
"He could not take in 
the words; his mind was still too full of the encounter 
with Lupin.",['Lupin'],['Lupin'],['Remus Lupin']
"He was sure that Ron and Hermione had 
resumed their silent communications on the other 
side of the Prophet He turned a page loudly, and 
Dumbledore’s name leapt out at him.","['Ron', 'Hermione', 'Dumbledore']","['Ron', 'Hermione', 'Dumbledore']","['Ron Weasley', 'Hermione Granger', 'Albus Dumbledore']"
"It was a 
moment or two before he took in the meaning of the 
photograph, which showed a family group.",[],[],[]
"Beneath 
the photograph were the words: The Dumbledore 
family, left to right: Albus; Percival, holding newborn 
Ariana; Kendra; and Aberforth.","['Dumbledore', 'Albus', 'Percival', 'Ariana', 'Kendra', 'Aberforth']","['Dumbledore', 'Albus', 'Percival', 'Ariana', 'Kendra', 'Aberforth']","['Albus Dumbledore', 'Albus Dumbledore', 'Percival Dumbledore', 'Ariana Dumbledore', 'Kendra Dumbledore', 'Aberforth Dumbledore']"
"His attention caught, Harry examined the picture 
more carefully.",['Harry'],['Harry'],['Harry Potter']
"Dumbledore’s father, Percival, was a 
good-looking man with eyes that seemed to twinkle 
even in this faded old photograph.","['Dumbledore', 'Percival']","['Dumbledore', 'Percival']","['Aberforth Dumbledore', 'Percival Dumbledore']"
"The baby, Ariana, 
was little longer than a loaf of bread and no more 




distinctive-looking.",['Ariana'],['Ariana'],['Ariana Dumbledore']
"The mother, Kendra, had jet-black 
hair pulled into a high bun.",['Kendra'],['Kendra'],['Kendra Dumbledore']
"Her face had a carved 
quality about it.",[],[],[]
"Harry thought of photos of Native 
Americans he’d seen as he studied her dark eyes, 
high cheekbones, and straight nose, formally 
composed above a high-necked silk gown.","['Harry', 'Native']","['Harry', 'Native']",['Harry Potter']
"Albus and 
Aberforth wore matching lacy collared jackets and 
had identical, shoulder-length hairstyles.","['Albus', 'Aberforth']","['Albus', 'Aberforth']","['Albus Dumbledore', 'Aberforth Dumbledore']"
