sentence,ents_old,ents,entity
"Professor Sprout was a squat little witch who wore a 
patched hat over her flyaway hair; there was usually 
a large amount of earth on her clothes and her 
fingernails would have made Aunt Petunia faint.","['Sprout', 'Aunt Petunia']","['Sprout', 'Petunia']","['Pomona Sprout', 'Petunia Dursley']"
"Gilderoy Lockhart, however, was immaculate in 
sweeping robes of turquoise, his golden hair shining 
under a perfectly positioned turquoise hat with gold 
trimming.",['Gilderoy Lockhart'],['Gilderoy Lockhart'],['Gilderoy Lockhart']
"“Oh, hello there!” he called, beaming around at the 

assembled students.",[],[],[]
"“Just been showing Professor 

Sprout the right way to doctor a Whomping Willow!","['Professor Sprout', 'Willow']","['Sprout', 'Willow']",['Pomona Sprout']
"But I don’t want you running away with the idea that 

I’m better at Herbology than she is!",['Herbology'],['Herbology'],[]
"I just happen to 

have met several of these exotic plants on my travels 
?",[],[],[]
?,[],[],[]
"“Greenhouse three today, chaps!” said Professor 
Sprout, who was looking distinctly disgruntled, not at 
all her usual cheerful self.","['Greenhouse', 'Professor Sprout']","['Greenhouse', 'Sprout']",['Pomona Sprout']
There was a murmur of interest.,[],[],[]
"They had only ever 
worked in greenhouse one before — greenhouse three 
housed far more interesting and dangerous plants.",[],[],[]
"Professor Sprout took a large key from her belt and 
unlocked the door.",['Sprout'],['Sprout'],['Pomona Sprout']
"Harry caught a whiff of damp 
earth and fertilizer mingling with the heavy perfume 
of some giant, umbrella-sized flowers dangling from 
the ceiling.",['Harry'],['Harry'],['Harry Potter']
"He was about to follow Ron and Hermione 
inside when Lockhart’s hand shot out.","['Ron', 'Hermione', 'Lockhart']","['Ron', 'Hermione', 'Lockhart']","['Ron Weasley', 'Hermione Granger', 'Gilderoy Lockhart']"
“Harry!,['Harry'],['Harry'],['Harry Potter']
"I’ve been wanting a word — you don’t mind if 
he’s a couple of minutes late, do you, Professor 
Sprout?” 







Judging by Professor Sprout’s scowl, she did mind, 
but Lockhart said, “That’s the ticket,” and closed the 
greenhouse door in her face.","['Sprout', 'Professor Sprout', 'Lockhart']","['Sprout', 'Sprout', 'Lockhart']","['Pomona Sprout', 'Pomona Sprout', 'Gilderoy Lockhart']"
"“Harry,” said Lockhart, his large white teeth gleaming 
in the sunlight as he shook his head.","['Harry', 'Lockhart']","['Harry', 'Lockhart']","['Harry Potter', 'Gilderoy Lockhart']"
"“Harry, Harry, 
Harry.” 

Completely nonplussed, Harry said nothing.","['Harry', 'Harry Harry']","['Harry', 'Harry Harry']",['Harry Potter']
"“When I heard — well, of course, it was all my fault.",[],[],[]
"Could have kicked myself.” 

Harry had no idea what he was talking about.",['Harry'],['Harry'],['Harry Potter']
"He was 
about to say so when Lockhart went on, “Don’t know 
when I’ve been more shocked.","['Lockhart', 'Don']","['Lockhart', 'Don']",['Gilderoy Lockhart']
"Flying a car to 
Hogwarts!",[],[],[]
"Well, of course, I knew at once why you’d 
done it.",[],[],[]
Stood out a mile.,['Stood'],['Stood'],[]
"Harry, Harry, Harry.” 

It was remarkable how he could show every one of 
those brilliant teeth even when he wasn’t talking.",['Harry'],['Harry'],['Harry Potter']
"“Gave you a taste for publicity, didn’t I?” said 
Lockhart.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
“Gave you the bug.,[],[],[]
"You got onto the front 
page of the paper with me and you couldn’t wait to do 
it again.” 

“Oh, no, Professor, see — ” 

“Harry, Harry, Harry,” said Lockhart, reaching out 
and grasping his shoulder.","['Professor', 'Harry', 'Harry Harry', 'Lockhart']","['Professor', 'Harry', 'Harry Harry', 'Lockhart']","['Harry Potter', 'Gilderoy Lockhart']"
“I understand.,[],[],[]
"Natural to 
want a bit more once you’ve had that first taste — 
and I blame myself for giving you that, because it was 
bound to go to your head — but see here, young man, 
you can’t start flying cars to try and get yourself 
noticed.",['Natural'],['Natural'],[]
"Just calm down, all right?",[],[],[]
"Plenty of time for 
all that when you’re older.",['Plenty'],['Plenty'],[]
"Yes, yes, I know what 
you’re thinking!",[],[],[]
"‘It’s all right for him, he’s an 
internationally famous wizard already!",[],[],[]
"’ But when I 




was twelve, I was just as much of a nobody as you are 
now.",[],[],[]
"In fact, I’d say I was even more of a nobody!",[],[],[]
"I 
mean, a few people have heard of you, haven’t they?",[],[],[]
"All that business with He-Who-Must-Not-Be-Named!” 
He glanced at the lightning scar on Harry’s forehead.",['Harry'],['Harry'],['Harry Potter']
"“I know, I know — it’s not quite as good as winning 
Witch Weekly’s Most-Charming-Smile Award five 
times in a row, as I have — but it’s a start, Harry, it’s 
a start” 

He gave Harry a hearty wink and strode off.","['Witch Weekly', 'Harry']","['Witch Weekly', 'Harry']",['Harry Potter']
"Harry 
stood stunned for a few seconds, then, remembering 
he was supposed to be in the greenhouse, he opened 
the door and slid inside.",['Harry'],['Harry'],['Harry Potter']
"Professor Sprout was standing behind a trestle bench 
in the center of the greenhouse.",['Sprout'],['Sprout'],['Pomona Sprout']
"About twenty pairs of 
different-colored ear-muffs were lying on the bench.",[],[],[]
"When Harry had taken his place between Ron and 
Hermione, she said, “We’ll be repotting Mandrakes 
today.","['Harry', 'Ron', 'Hermione', 'Mandrakes']","['Harry', 'Ron', 'Hermione', 'Mandrakes']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"Now, who can tell me the properties of the 
Mandrake?” 

To nobody’s surprise, Hermione’s hand was first into 
the air.",['Hermione'],['Hermione'],['Hermione Granger']
"“Mandrake, or Mandragora, is a powerful restorative,” 
said Hermione, sounding as usual as though she had 
swallowed the textbook.","['Mandrake', 'Mandragora', 'Hermione']","['Mandrake', 'Mandragora', 'Hermione']",['Hermione Granger']
"“It is used to return people 
who have been transfigured or cursed to their original 
state.” 

“Excellent.",[],[],[]
"Ten points to Gryffindor,” said Professor 
Sprout.","['Gryffindor', 'Professor Sprout']","['Gryffindor', 'Sprout']",['Pomona Sprout']
"“The Mandrake forms an essential part of 
most antidotes.",['Mandrake'],['Mandrake'],[]
"It is also, however, dangerous.",[],[],[]
"Who 
can tell me why?” 

Hermione’s hand narrowly missed Harry’s glasses as 
it shot up again.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“The cry of the Mandrake is fatal to anyone who hears 
it,” she said promptly.",['Mandrake'],['Mandrake'],[]
“Precisely.,[],[],[]
"Take another ten points,” said Professor 
Sprout.",['Professor Sprout'],['Sprout'],['Pomona Sprout']
"“Now, the Mandrakes we have here are still 
very young.” 

She pointed to a row of deep trays as she spoke, and 
everyone shuffled forward for a better look.",[],[],[]
"A hundred 
or so tufty little plants, purplish green in color, were 
growing there in rows.",[],[],[]
"They looked quite 
unremarkable to Harry, who didn’t have the slightest 
idea what Hermione meant by the “cry” of the 
Mandrake.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“Everyone take a pair of earmuffs,” said Professor 
Sprout.",['Professor Sprout'],['Sprout'],['Pomona Sprout']
"There was a scramble as everyone tried to seize a pair 
that wasn’t pink and fluffy.",[],[],[]
"“When I tell you to put them on, make sure your ears 
are completely covered,” said Professor Sprout.",['Professor Sprout'],['Sprout'],['Pomona Sprout']
"“When 
it is safe to remove them, I will give you the thumbs- 
up.",[],[],[]
"Right — earmuffs on.” 

Harry snapped the earmuffs over his ears.",['Harry'],['Harry'],['Harry Potter']
"They shut 
out sound completely.",[],[],[]
"Professor Sprout put the pink, 
fluffy pair over her own ears, rolled up the sleeves of 
her robes, grasped one of the tufty plants firmly, and 
pulled hard.",['Sprout'],['Sprout'],['Pomona Sprout']
"Harry let out a gasp of surprise that no one could 
hear.",['Harry'],['Harry'],['Harry Potter']
"Instead of roots, a small, muddy, and extremely ugly 
baby popped out of the earth.",[],[],[]
"The leaves were 
growing right out of his head.",[],[],[]
"He had pale green, 







mottled skin, and was clearly bawling at the top of his 
lungs.",[],[],[]
"Professor Sprout took a large plant pot from under 
the table and plunged the Mandrake into it, burying 
him in dark, damp compost until only the tufted 
leaves were visible.",['Sprout'],['Sprout'],['Pomona Sprout']
"Professor Sprout dusted off her 
hands, gave them all the thumbs-up, and removed 
her own earmuffs.",['Sprout'],['Sprout'],['Pomona Sprout']
"“As our Mandrakes are only seedlings, their cries 
won’t kill yet,” she said calmly as though she’d just 
done nothing more exciting than water a begonia.",[],[],[]
"“However, they will knock you out for several hours, 
and as I’m sure none of you want to miss your first 
day back, make sure your earmuffs are securely in 
place while you work.",[],[],[]
"I will attract your attention 
when it is time to pack up.",[],[],[]
"“Four to a tray — there is a large supply of pots here 

— compost in the sacks over there — and be careful 
of the Venomous Tentacula, it’s teething.” 

She gave a sharp slap to a spiky, dark red plant as 
she spoke, making it draw in the long feelers that had 
been inching sneakily over her shoulder.",['Venomous Tentacula'],['Venomous Tentacula'],[]
"Harry, Ron, and Hermione were joined at their tray by 
a curly-haired Hufflepuff boy Harry knew by sight but 
had never spoken to.","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"“Justin Finch-Fletchley,” he said brightly, shaking 
Harry by the hand.","['Justin Finch-Fletchley', 'Harry']","['Justin Finch-Fletchley', 'Harry']","['Justin Finch-Fletchley', 'Harry Potter']"
"“Know who you are, of course, the 
famous Harry Potter.",['Harry Potter'],['Harry Potter'],['Harry Potter']
"... And you’re Hermione Granger 

— always top in everything” (Hermione beamed as she 
had her hand shaken too) “ — and Ron Weasley.","['Hermione Granger', 'Hermione', 'Ron Weasley']","['Hermione Granger', 'Hermione', 'Ron Weasley']","['Hermione Granger', 'Hermione Granger', 'Ron Weasley']"
"Wasn’t that your flying car?” 







Ron didn’t smile.","['Wasn', 'Ron']","['Wasn', 'Ron']",['Ron Weasley']
"The Howler was obviously still on 
his mind.",['Howler'],['Howler'],[]
"“That Lockhart’s something, isn’t he?” said Justin 
happily as they began filling their plant pots with 
dragon dung compost.","['Lockhart', 'Justin']","['Lockhart', 'Justin']","['Gilderoy Lockhart', 'Justin Finch-Fletchley']"
“Awfully brave chap.,[],[],[]
"Have you 
read his books?",[],[],[]
"I’d have died of fear if I’d been 
cornered in a telephone booth by a werewolf, but he 
stayed cool and — zap — just fantastic.",[],[],[]
"“My name was down for Eton, you know.",['Eton'],['Eton'],[]
"I can’t tell 
you how glad I am I came here instead.",[],[],[]
"Of course, 
Mother was slightly disappointed, but since I made 
her read Lockhart’s books I think she’s begun to see 
how useful it’ll be to have a fully trained wizard in the 
family.","['Mother', 'Lockhart']","['Mother', 'Lockhart']",['Gilderoy Lockhart']
"...” 

After that they didn’t have much chance to talk.",[],[],[]
"Their 
earmuffs were back on and they needed to 
concentrate on the Mandrakes.",[],[],[]
"Professor Sprout had 
made it look extremely easy, but it wasn’t.",['Sprout'],['Sprout'],['Pomona Sprout']
"The 
Mandrakes didn’t like coming out of the earth, but 
didn’t seem to want to go back into it either.",['Mandrakes'],['Mandrakes'],[]
"They 
squirmed, kicked, flailed their sharp little fists, and 
gnashed their teeth; Harry spent ten whole minutes 
trying to squash a particularly fat one into a pot.",['Harry'],['Harry'],['Harry Potter']
"By the end of the class, Harry, like everyone else, was 
sweaty, aching, and covered in earth.",['Harry'],['Harry'],['Harry Potter']
"Everyone 
traipsed back to the castle for a quick wash and then 
the Gryffindors hurried off to Transfiguration.",['Transfiguration'],['Transfiguration'],[]
"Professor McGonagall’s classes were always hard 
work, but today was especially difficult.",['McGonagall'],['McGonagall'],['Minerva McGonagall']
"Everything 
Harry had learned last year seemed to have leaked 
out of his head during the summer.",['Harry'],['Harry'],['Harry Potter']
"He was supposed 
to be turning a beetle into a button, but all he 
managed to do was give his beetle a lot of exercise as 
it scuttled over the desktop avoiding his wand.",[],[],[]
Ron was having far worse problems.,['Ron'],['Ron'],['Ron Weasley']
"He had patched 
up his wand with some borrowed Spellotape, but it 
seemed to be damaged beyond repair.",['Spellotape'],['Spellotape'],[]
"It kept 
crackling and sparking at odd moments, and every 
time Ron tried to transfigure his beetle it engulfed 
him in thick gray smoke that smelled of rotten eggs.",['Ron'],['Ron'],['Ron Weasley']
"Unable to see what he was doing, Ron accidentally 
squashed his beetle with his elbow and had to ask for 
a new one.","['Unable', 'Ron']","['Unable', 'Ron']",['Ron Weasley']
Professor McGonagall wasn’t pleased.,[],[],[]
Harry was relieved to hear the lunch bell.,['Harry'],['Harry'],['Harry Potter']
"His brain 
felt like a wrung sponge.",[],[],[]
"Everyone filed out of the 
classroom except him and Ron, who was whacking 
his wand furiously on the desk.",['Ron'],['Ron'],['Ron Weasley']
"“Stupid — useless — thing — ” 

“Write home for another one,” Harry suggested as the 
wand let off a volley of bangs like a firecracker.","['Stupid', 'Harry']","['Stupid', 'Harry']",['Harry Potter']
"“Oh, yeah, and get another Howler back,” said Ron, 
stuffing the now hissing wand into his bag.","['Howler', 'Ron']","['Howler', 'Ron']",['Ron Weasley']
"“ ‘It’s your 
own fault your wand got snapped — ’ ” 

They went down to lunch, where Ron’s mood was not 
improved by Hermione’s showing them the handful of 
perfect coat buttons she had produced in 
T ransfiguration .","['Ron', 'Hermione', 'T']","['Ron', 'Hermione', 'T']","['Ron Weasley', 'Hermione Granger']"
"“What’ve we got this afternoon?” said Harry, hastily 
changing the subject.",['Harry'],['Harry'],['Harry Potter']
"“Defense Against the Dark Arts,” said Hermione at 
once.","['Defense Against', 'Dark Arts', 'Hermione']","['Defense Against', 'Dark Arts', 'Hermione']",['Hermione Granger']
