sentence,ents_old,ents,entity
"“Of 
course, it lives in Dumbledore’s office, so I daresay it 
picks things up there.” 

“And it wants all the Houses to be friends?” said 
Harry, looking over at the Slytherin table, where 
Draco Malfoy was holding court.","['Dumbledore', 'Houses', 'Harry', 'Slytherin', 'Draco Malfoy']","['Dumbledore', 'Houses', 'Harry', 'Slytherin', 'Draco Malfoy']","['Aberforth Dumbledore', 'Harry Potter', 'Draco Malfoy']"
"“Fat chance.” 

“Well, now, you shouldn’t take that attitude,” said 
Nick reprovingly.",['Nick'],['Nick'],['Nearly-Headless Nick']
"“Peaceful cooperation, that’s the 
key.",['Peaceful'],['Peaceful'],[]
"We ghosts, though we belong to separate Houses, 
maintain links of friendship.",['Houses'],['Houses'],[]
"In spite of the 
competitiveness between Gryffindor and Slytherin, I 
would never dream of seeking an argument with the 
Bloody Baron.” 

“Only because you’re terrified of him,” said Ron.","['Gryffindor', 'Slytherin', 'Bloody', 'Ron']","['Gryffindor', 'Slytherin', 'Bloody', 'Ron']","['Bloody Baron', 'Ron Weasley']"
Nearly Headless Nick looked highly affronted.,['Headless Nick'],['Headless Nick'],[]
“Terrified?,['Terrified'],['Terrified'],[]
"I hope I, Sir Nicholas de Mimsy- 
Porpington, have never been guilty of cowardice in my 
life!","['Sir Nicholas', 'Porpington']","['Sir Nicholas', 'Porpington']",[]
"The noble blood that runs in my veins — ” 





“What blood?” asked Ron.",['Ron'],['Ron'],['Ron Weasley']
"“Surely you haven’t still got 
— ?” 

“It’s a figure of speech!” said Nearly Headless Nick, 
now so annoyed his head was trembling ominously on 
his partially severed neck.",['Nearly Headless Nick'],['Nearly Headless Nick'],[]
"“I assume I am still allowed 
to enjoy the use of whichever words I like, even if the 
pleasures of eating and drinking are denied me!",[],[],[]
"But I 
am quite used to students poking fun at my death, I 
assure you!” 

“Nick, he wasn’t really laughing at you!” said 
Hermione, throwing a furious look at Ron.","['Nick', 'Hermione', 'Ron']","['Nick', 'Hermione', 'Ron']","['Nearly-Headless Nick', 'Hermione Granger', 'Ron Weasley']"
"Unfortunately, Ron’s mouth was packed to exploding 
point again and all he could manage was “node 
iddum eentup sechew,” which Nick did not seem to 
think constituted an adequate apology.","['Ron', 'Nick']","['Ron', 'Nick']","['Ron Weasley', 'Nearly-Headless Nick']"
"Rising into 
the air, he straightened his feathered hat and swept 
away from them to the other end of the table, coming 
to rest between the Creevey brothers, Colin and 
Dennis.","['Creevey', 'Colin', 'Dennis']","['Creevey', 'Colin', 'Dennis']","['Colin Creevey', 'Colin Creevey', 'Dennis']"
"“Well done, Ron,” snapped Hermione.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“What?” said Ron indignantly, having managed, 
finally, to swallow his food.",['Ron'],['Ron'],['Ron Weasley']
"“I’m not allowed to ask a 
simple question?” 

“Oh forget it,” said Hermione irritably, and the pair of 
them spent the rest of the meal in huffy silence.",['Hermione'],['Hermione'],['Hermione Granger']
"Harry was too used to their bickering to bother trying 
to reconcile them; he felt it was a better use of his 
time to eat his way steadily through his steak-and- 
kidney pie, then a large plateful of his favorite treacle 
tart.",['Harry'],['Harry'],['Harry Potter']
"When all the students had finished eating and the 
noise level in the hall was starting to creep upward 
again, Dumbledore got to his feet once more.",['Dumbledore'],['Dumbledore'],['Aberforth Dumbledore']
"Talking 
ceased immediately as all turned to face the 
headmaster.",[],[],[]
"Harry was feeling pleasantly drowsy 
now.",['Harry'],['Harry'],['Harry Potter']
"His four-poster bed was waiting somewhere 
above, wonderfully warm and soft... 

“Well, now that we are all digesting another 
magnificent feast, I beg a few moments of your 
attention for the usual start-of-term notices,” said 
Dumbledore.",['Dumbledore'],['Dumbledore'],['Aberforth Dumbledore']
"“First years ought to know that the 
forest in the grounds is out of bounds to students — 
and a few of our older students ought to know by now 
too.” (Harry, Ron, and Hermione exchanged smirks.)","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
“Mr.,[],[],[]
"Filch, the caretaker, has asked me, for what he 
tells me is the four hundred and sixty-second time, to 
remind you all that magic is not permitted in 
corridors between classes, nor are a number of other 
things, all of which can be checked on the extensive 
list now fastened to Mr. Filch’s office door.","['Filch', 'Mr. Filch']","['Filch', 'Filch']","['Argus Filch', 'Argus Filch']"
“We have had two changes in staffing this year.,[],[],[]
"We 
are very pleased to welcome back Professor Grubbly- 
Plank, who will be taking Care of Magical Creatures 
lessons; we are also delighted to introduce Professor 
Umbridge, our new Defense Against the Dark Arts 
teacher.” 

There was a round of polite but fairly unenthusiastic 
applause during which Harry, Ron, and Hermione 
exchanged slightly panicked looks; Dumbledore had 
not said for how long Grubbly-Plank would be 
teaching.","['Care', 'Magical Creatures', 'Professor Umbridge', 'Defense', 'Dark Arts', 'Harry', 'Ron', 'Hermione', 'Dumbledore']","['Care', 'Magical Creatures', 'Umbridge', 'Defense', 'Dark Arts', 'Harry', 'Ron', 'Hermione', 'Dumbledore']","['Dolores Umbridge', 'Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Aberforth Dumbledore']"
"Dumbledore continued, “Tryouts for the House 
Quidditch teams will take place on the — ” 







He broke off, looking inquiringly at Professor 
Umbridge.","['Dumbledore', 'House', 'Professor Umbridge']","['Dumbledore', 'House', 'Umbridge']","['Aberforth Dumbledore', 'Dolores Umbridge']"
"As she was not much taller standing than 
sitting, there was a moment when nobody understood 
why Dumbledore had stopped talking, but then 
Professor Umbridge said, “Hem, hem,” and it became 
clear that she had got to her feet and was intending to 
make a speech.","['Dumbledore', 'Umbridge']","['Dumbledore', 'Umbridge']","['Aberforth Dumbledore', 'Dolores Umbridge']"
"Dumbledore only looked taken aback for a moment, 
then he sat back down smartly and looked alertly at 
Professor Umbridge as though he desired nothing 
better than to listen to her talk.","['Dumbledore', 'Professor Umbridge']","['Dumbledore', 'Umbridge']","['Aberforth Dumbledore', 'Dolores Umbridge']"
"Other members of 
staff were not as adept at hiding their surprise.",[],[],[]
"Professor Sprout’s eyebrows had disappeared into her 
flyaway hair, and Professor McGonagall’s mouth was 
as thin as Harry had ever seen it.","['Professor', 'Harry']","['Professor', 'Harry']",['Harry Potter']
"No new teacher had 
ever interrupted Dumbledore before.",['Dumbledore'],['Dumbledore'],['Aberforth Dumbledore']
"Many of the 
students were smirking; this woman obviously did not 
know how things were done at Hogwarts.",['Hogwarts'],['Hogwarts'],[]
"“Thank you, Headmaster,” Professor Umbridge 
simpered, “for those kind words of welcome.” 

Her voice was high-pitched, breathy, and little-girlish 
and again, Harry felt a powerful rush of dislike that 
he could not explain to himself; all he knew was that 
he loathed everything about her, from her stupid 
voice to her fluffy pink cardigan.","['Headmaster', 'Harry']","['Headmaster', 'Harry']",['Harry Potter']
"She gave another 
little throat-clearing cough (“Hem, hem”) and 
continued: “Well, it is lovely to be back at Hogwarts, I 
must say!” She smiled, revealing very pointed teeth.",['Hogwarts'],['Hogwarts'],[]
"“And to see such happy little faces looking back at 
me!” 

Harry glanced around.",['Harry'],['Harry'],['Harry Potter']
"None of the faces he could see 
looked happy; on the contrary, they all looked rather 
taken aback at being addressed as though they were 
five years old.",[],[],[]
"“I am very much looking forward to getting to know 
you all, and I’m sure well be very good friends!” 

Students exchanged looks at this; some of them were 
barely concealing grins.",[],[],[]
"“I’ll be her friend as long as I don’t have to borrow 
that cardigan,” Parvati whispered to Lavender, and 
both of them lapsed into silent giggles.","['Parvati', 'Lavender']","['Parvati', 'Lavender']","['Parvati Patil', 'Lavender Brown']"
"Professor Umbridge cleared her throat again (“Hem, 
hem”), but when she continued, some of the 
breathiness had vanished from her voice.",[],[],[]
"She 
sounded much more businesslike and now her words 
had a dull learned-by-heart sound to them.",[],[],[]
"“The Ministry of Magic has always considered the 
education of young witches and wizards to be of vital 
importance.","['The Ministry', 'Magic']","['The Ministry', 'Magic']",[]
"The rare gifts with which you were born 
may come to nothing if not nurtured and honed by 
careful instruction.",[],[],[]
"The ancient skills unique to the 
Wizarding community must be passed down through 
the generations lest we lose them forever.",[],[],[]
"The 
treasure trove of magical knowledge amassed by our 
ancestors must be guarded, replenished, and polished 
by those who have been called to the noble profession 
of teaching.” 

Professor Umbridge paused here and made a little 
bow to her fellow staff members, none of whom bowed 
back.",[],[],[]
"Professor McGonagall’s dark eyebrows had 
contracted so that she looked positively hawklike, and 
Harry distinctly saw her exchange a significant glance 
with Professor Sprout as Umbridge gave another little 
“Hem, hem” and went on with her speech.","['McGonagall', 'Harry', 'Professor Sprout', 'Umbridge']","['McGonagall', 'Harry', 'Sprout', 'Umbridge']","['Minerva McGonagall', 'Harry Potter', 'Pomona Sprout', 'Dolores Umbridge']"
"“Every headmaster and headmistress of Hogwarts has 
brought something new to the weighty task of 
governing this historic school, and that is as it should 





be, for without progress there will be stagnation and 
decay.",['Hogwarts'],['Hogwarts'],[]
"There again, progress for progress’s sake must 
be discouraged, for our tried and tested traditions 
often require no tinkering.",[],[],[]
"A balance, then, between 
old and new, between permanence and change, 
between tradition and innovation ...” 

Harry found his attentiveness ebbing, as though his 
brain was slipping in and out of tune.",['Harry'],['Harry'],['Harry Potter']
"The quiet that 
always filled the Hall when Dumbledore was speaking 
was breaking up as students put their heads 
together, whispering and giggling.",['Dumbledore'],['Dumbledore'],['Aberforth Dumbledore']
"Over at the 
Ravenclaw table, Cho Chang was chatting animatedly 
with her friends.","['Ravenclaw', 'Cho Chang']","['Ravenclaw', 'Cho Chang']",['Cho Chang']
"A few seats along from Cho, Luna 
Lovegood had got out The Quibbler again.","['Cho', 'Luna Lovegood', 'Quibbler']","['Cho', 'Luna Lovegood', 'Quibbler']","['Cho Chang', 'Luna Lovegood']"
"Meanwhile 
at the Hufflepuff table, Ernie Macmillan was one of 
the few still staring at Professor Umbridge, but he was 
glassy-eyed and Harry was sure he was only 
pretending to listen in an attempt to live up to the 
new prefect’s badge gleaming on his chest.","['Hufflepuff', 'Ernie Macmillan', 'Professor Umbridge', 'Harry']","['Hufflepuff', 'Ernie Macmillan', 'Umbridge', 'Harry']","['Ernie Macmillan', 'Dolores Umbridge', 'Harry Potter']"
"Professor Umbridge did not seem to notice the 
restlessness of her audience.",[],[],[]
"Harry had the 
impression that a full-scale riot could have broken 
out under her nose and she would have plowed on 
with her speech.",['Harry'],['Harry'],['Harry Potter']
"The teachers, however, were still 
listening very attentively, and Hermione seemed to be 
drinking in every word Umbridge spoke, though 
judging by her expression, they were not at all to her 
taste.","['Hermione', 'Umbridge']","['Hermione', 'Umbridge']","['Hermione Granger', 'Dolores Umbridge']"
"""... because some changes will be for the better, while 
others will come, in the fullness of time, to be 
recognized as errors of judgment.",[],[],[]
"Meanwhile, some 
old habits will be retained, and rightly so, whereas 
others, outmoded and outworn, must be abandoned.",[],[],[]
"Let us move forward, then, into a new era of 
openness, effectiveness, and accountability, intent on 
preserving what ought to be preserved, perfecting 




what needs to be perfected, and pruning wherever we 
find practices that ought to be prohibited.” 

She sat down.",[],[],[]
Dumbledore clapped.,['Dumbledore'],['Dumbledore'],['Aberforth Dumbledore']
"The staff followed 
his lead, though Harry noticed that several of them 
brought their hands together only once or twice 
before stopping.",['Harry'],['Harry'],['Harry Potter']
"A few students joined in, but most 
had been taken unawares by the end of the speech, 
not having listened to more than a few words of it, 
and before they could start applauding properly, 
Dumbledore had stood up again.",['Dumbledore'],['Dumbledore'],['Aberforth Dumbledore']
"“Thank you very much, Professor Umbridge, that was 
most illuminating,” he said, bowing to her.",['Professor Umbridge'],['Umbridge'],['Dolores Umbridge']
"“Now — as 
I was saying, Quidditch tryouts will be held ...” 

“Yes, it certainly was illuminating,” said Hermione in 
a low voice.","['Quidditch', 'Hermione']","['Quidditch', 'Hermione']",['Hermione Granger']
